"MGS"	"meanTE.IBDHC"	"stdevTE.IBDHC"	"IBDHC"	"meanTE.CDHC"	"stdevTE.CDHC"	"CDHC"	"meanTE.UCHC"	"stdevTE.UCHC"	"UCHC"	"meanTE.CDUC"	"stdevTE.CDUC"	"CDUC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii;MGS.875"	1.99760484669659	0.0785427668006168	"robust"	1.73446970656315	0.0757292519318487	"robust"	2.81880723560241	0.135333746324705	"robust"	-0.774570499908142	0.103030556372642	"variable"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;Flavonifractor plautii;MGS.274"	-1.86589963157558	0.0778034611765459	"variable"	-2.07224288022393	0.092824477852182	"variable"	-1.34311858871244	0.0996988545858592	"robust"	-0.789021950644155	0.105751364809991	"variable"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium merdipullorum;MGS.431"	-0.0632555640236016	0.00280443413882137	"non-sig"	0.147841006983285	0.00445155364588562	"non-sig"	-0.252115715118533	0.0208748913229305	"non-sig"	0.550673241883169	0.0183203327339491	"robust"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Ventricola;Ventricola sp900542445;MGS.895"	2.10986004371356	0.0466524431820421	"robust"	2.63222633551086	0.0465276092867639	"robust"	2.10086798724638	0.0457111499743857	"robust"	0.546503717208158	0.0183929670197977	"robust"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus thermophilus;MGS.962"	-0.827380839840536	0.0993036095584586	"non-sig"	-1.18112670320171	0.254693115652518	"non-sig"	-0.62524051182477	0.0739297290299532	"non-sig"	-0.0679466114484889	0.130545500854109	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Limivivens;Limivivens sp900543575;MGS.823"	7.18293943132874e-16	6.78259646842802e-29	"non-sig"	1.45271326792255	0.031606004659438	"non-sig"	0.583872130452991	0.0279786361570726	"non-sig"	4.41713677478479e-06	5.07047682117897e-06	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae;MGS.1471"	2.73766986202522	0.060876498070706	"robust"	3.05873214829746	0.0801055487933663	"robust"	2.19034152535808	0.0753514166045611	"robust"	0.571657211346983	0.108030277462725	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Heritagella;Heritagella sp905200265;MGS.383"	1.00422011859154e-14	5.62441373430746e-15	"non-sig"	2.81912808935314e-06	2.34564526730558e-06	"non-sig"	2.97985116154953e-15	8.51384019319057e-15	"non-sig"	1.4141499526723e-09	3.9564757711637e-09	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii;MGS.976"	2.75181699242915	0.0622239483383184	"robust"	3.10556281148474	0.0856719562415159	"robust"	1.14417748614276	0.0935679168993267	"non-sig"	0.647332657000774	0.131295001652469	"non-sig"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus delbrueckii;MGS.382"	2.8121389609855e-16	2.71135541662733e-15	"non-sig"	-1.99789223819242e-05	3.81057916301539e-06	"non-sig"	-1.12098857341158e-07	1.7063845253073e-15	"non-sig"	-1.20049782393198e-05	8.51693713715482e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Faecousia;Faecousia sp000435995;MGS.94"	1.18805605229399e-09	2.5023317063809e-09	"non-sig"	0.205060702590808	0.258329198044071	"variable"	0.179861991169032	0.0143219559320611	"non-sig"	0.0667598716191595	0.0190420633572213	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron;MGS.1535"	0.883177965437264	0.064829696950941	"non-sig"	0.554456044706675	0.0647672983210679	"non-sig"	1.51724288591404	0.0996356148362933	"non-sig"	-0.267201095919152	0.107589077427923	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Acutalibacter;Acutalibacter ornithocaccae;MGS.842"	7.8163653196011e-16	6.80456907226167e-17	"non-sig"	-5.63026003572426e-10	1.50624396441588e-09	"non-sig"	-1.67498430099347	0.0620053821898136	"variable"	1.52933082894168	0.0907771015914736	"variable"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Oliverpabstia;Oliverpabstia intestinalis;MGS.432"	2.09186348693059	0.0700259494700691	"robust"	2.49281324597897	0.0618393189257333	"robust"	2.10876278239501	0.096452018825945	"robust"	1.79194839962718	0.146142062707395	"robust"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q fessum;MGS.378"	2.82758792745923	0.0605623181695512	"robust"	2.78329044290988	0.0754454100056954	"robust"	2.6551176490483	0.0843277848205863	"robust"	-1.24986819436678	0.0370824409296088	"robust"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster sp900541315;MGS.991"	1.450303193211	0.0793463275818391	"variable"	1.45910876542168	0.0942294782250962	"non-sig"	0.795097119722343	0.0890218499352618	"non-sig"	-0.579155258172588	0.111736709302296	"variable"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA932;Cryptobacteroides;Cryptobacteroides sp000433355;MGS.487"	8.56888978122472e-11	1.56759313004063e-15	"non-sig"	1.85013885332099e-08	2.41147645199794e-15	"non-sig"	1.27034332361639e-10	1.69646435565596e-15	"non-sig"	5.68569732117473e-16	2.04469472818961e-15	"non-sig"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus salivarius;MGS.106"	-2.25274103749858e-15	2.17693743832894e-15	"non-sig"	-4.42012125255375e-15	4.34306214898654e-15	"variable"	-1.29438951671936e-15	1.59463852560023e-15	"non-sig"	-1.88066592939441e-15	2.532038943572e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA3818;UBA3818 sp904397845;MGS.665"	5.90414006016735e-09	1.33619580391335e-08	"non-sig"	1.40796645068949e-08	2.44302566585963e-08	"non-sig"	4.20265748340917e-09	1.21038624910448e-08	"non-sig"	4.00820744162826e-06	6.15158629238391e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-170;CAG-170 sp000432135;MGS.1361"	2.8608980311432	0.0362376694200106	"robust"	3.09593594721138	0.0428004568707993	"robust"	2.98546839429184	0.08251200646853	"robust"	0.449934884681904	0.136101905053008	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia sp900541955;MGS.892"	-0.237128628821634	0.0175593523811991	"non-sig"	-0.17188375100485	0.0244302695136925	"non-sig"	-0.502534944291295	0.0330091314588961	"robust"	0.118997312115142	0.0471846848499165	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-170;CAG-170 sp900549635;MGS.1392"	1.75057149757294	0.058323587218813	"robust"	2.06015049476436	0.0577038554616757	"robust"	1.88002161504067	0.087531386143475	"robust"	1.03585595388316e-06	6.46569543326768e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A sp905209435;MGS.986"	8.03119655281699e-06	5.45695746478644e-06	"non-sig"	2.65238002195902e-06	5.48156946569089e-06	"non-sig"	1.11322001056861e-05	8.9907830581247e-06	"non-sig"	0.054502882121512	0.0532835148952574	"non-sig"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium dentium;MGS.498"	-0.459887349539651	0.0319758587648435	"robust"	-0.345405819613816	0.0863582953834641	"variable"	-0.497925883393219	0.0467398064770335	"variable"	0.053466953612388	0.100800232450971	"non-sig"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Slackia_A;Slackia_A isoflavoniconvertens;MGS.203"	9.15815950526056e-16	9.17589367034731e-17	"non-sig"	9.0866712763707e-16	1.18457023344464e-16	"non-sig"	0.647577976828061	0.242525877687714	"variable"	0.0381377756866136	0.047079799445227	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;Schaedlerella glycyrrhizinilytica_A;MGS.360"	9.4636475091412e-16	4.05292461120602e-16	"non-sig"	-0.15402409090011	0.0950143596565186	"non-sig"	-0.117699920121815	0.0718133753918767	"non-sig"	-0.0545326288970066	0.0479598242398665	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter torques;MGS.209"	0.177953328074991	0.0506482114115509	"non-sig"	-0.306956896666759	0.112788488977116	"non-sig"	1.14624442924242	0.0802852836886049	"variable"	-1.53130374997683	0.137472374317606	"variable"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Erysipelatoclostridium;Erysipelatoclostridium ramosum;MGS.711"	-2.04403406068939	0.0370413865760696	"robust"	-2.96796615988148	0.0749695227867062	"robust"	-0.523447312675145	0.0546923014915834	"non-sig"	-1.32612835580882	0.100931621565026	"variable"
"Bacteria;Firmicutes_B;Peptococcia;Peptococcales;Peptococcaceae;UMGS1590;UMGS1590 sp900552455;MGS.86"	3.33714165845115e-15	2.44204125484677e-15	"non-sig"	4.4972511485302e-15	3.71575304391205e-15	"non-sig"	8.43680982930271e-10	6.73551481881595e-10	"non-sig"	3.17412777231057e-06	9.41309050264434e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia sp000432195;MGS.910"	8.94588451197917e-16	4.49264223760766e-17	"non-sig"	-7.28318459682204e-10	3.25714364907166e-09	"non-sig"	-4.62375355263327e-13	2.02070822876763e-12	"non-sig"	-0.135412242467938	0.0888607872903832	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio_A;Butyrivibrio_A crossotus;MGS.73"	2.32654243515143e-15	9.97124604003482e-16	"non-sig"	1.16985756844717e-15	2.14821147537399e-15	"non-sig"	0.365953168433427	0.247099110391596	"variable"	-2.41383535653234e-15	3.1280011830674e-15	"non-sig"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Senegalimassilia;Senegalimassilia anaerobia;MGS.950"	2.04271877568733e-15	2.12456100757311e-15	"non-sig"	9.31264108929422e-15	4.22534429331393e-15	"variable"	-5.76529975694605e-15	2.16728036103754e-15	"non-sig"	6.23623028636634e-15	1.6605511309587e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A luti;MGS.1527"	1.28617653634722	0.109631497333698	"non-sig"	1.09238725704058	0.133207558209773	"non-sig"	1.55134148648247	0.137078291908517	"non-sig"	0.0367263940429616	0.126248641041806	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecis;MGS.6"	3.98616906471745	0.0811750315556604	"robust"	3.97758944705924	0.0910925944283939	"robust"	4.51419652323088	0.0889938992463775	"robust"	-0.239579160032505	0.0949026082850599	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Angelakisella;Angelakisella sp900547385;MGS.284"	1.93969466871575	0.0440608153967508	"robust"	2.05180658350689	0.0509313154389358	"robust"	2.38454337774897	0.0653568463466267	"robust"	0.0154973270596763	0.0601119496390374	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q saccharolyticum_A;MGS.218"	-0.185349858962597	0.00143977519504064	"robust"	-0.132617005260853	0.0488604007322175	"non-sig"	-0.359204241771844	0.0051562757803569	"robust"	0.248376724072232	0.0708951531738779	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii;MGS.374"	2.37647473696483	0.064357374222368	"robust"	1.82508137782594	0.0955471654695556	"variable"	2.69994309866432	0.108298523477879	"robust"	0.167875961775623	0.102048814179793	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella intestinigallinarum;MGS.890"	2.11391741355157e-15	1.76526553916045e-15	"non-sig"	1.85866451670221e-15	1.63855427630049e-15	"non-sig"	-1.23967339243561e-07	2.13169027856318e-07	"non-sig"	8.71497430881181e-10	2.35618347058939e-09	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans;MGS.115"	3.24107235235916	0.0781814648271036	"robust"	4.24351515757988	0.1165010036054	"robust"	1.94127340182334	0.119859694184536	"variable"	2.29421207729852	0.204747879775461	"robust"
"Bacteria;Firmicutes_A;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;Monoglobus pectinilyticus;MGS.2"	0.0656632702251073	0.0848186849893662	"non-sig"	0.125665107742023	0.0353597829211175	"non-sig"	0.330147356689617	0.0933841439700462	"non-sig"	0.304973844288156	0.0571848391431449	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter;Butyribacter intestini;MGS.371"	1.44645169042426	0.0568963364048721	"robust"	1.79553409950942	0.0623140647424725	"robust"	0.930157445273279	0.0662464197457907	"variable"	-0.190804867669639	0.0445703467952575	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster sp900538485;MGS.1144"	-3.94073830554419e-08	8.24925504620009e-08	"non-sig"	-1.62967429275818e-07	2.47876335692885e-07	"non-sig"	4.60613666491102e-05	9.87663058664707e-06	"non-sig"	-0.0549017340100046	0.0418374116289361	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii;MGS.872"	0.392739646331108	0.0235325435220268	"robust"	0.428268414943263	0.0376051058507394	"variable"	0.325350104365979	0.0211069884802522	"non-sig"	1.58190907090907e-06	2.44889789737709e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-317;CAG-317 sp000433535;MGS.1375"	-0.297006142993041	0.0266797790229992	"non-sig"	-0.472229986121876	0.046238443749039	"non-sig"	-0.263760574893377	0.0451296220108614	"non-sig"	-0.393645454057929	0.0421393043399718	"non-sig"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium bifidum;MGS.351"	-0.831245833231388	0.0705315831935076	"non-sig"	-0.368860857854823	0.0826268390747197	"non-sig"	-1.8790614355595	0.10589702389433	"non-sig"	1.73622114321052	0.11754228732925	"variable"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella sp900555195;MGS.687"	8.63617424997889e-15	4.09000071910619e-15	"non-sig"	3.03826167038986e-15	2.40592330943597e-15	"non-sig"	4.61203148821645e-15	5.73983222124359e-15	"non-sig"	4.05930273504463e-07	1.23160983299846e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster lavalensis;MGS.1498"	-0.550346139259105	0.0374478134943501	"robust"	-0.637476456590592	0.0464265986483788	"robust"	-1.16996125780193e-06	5.09974286193553e-06	"non-sig"	-0.24775832809584	0.0330307139525023	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_C;Ruminococcus_C callidus;MGS.741"	1.45598849459855	0.103949379284883	"robust"	1.87011513158684	0.086350067093644	"robust"	1.01453987898019	0.119783905645268	"variable"	0.5729802872288	0.070526742103151	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Ventricola;Ventricola sp900542395;MGS.1019"	2.78614661083456	0.0499945676611633	"robust"	3.3480842668649	0.0840993974399168	"robust"	2.99172139144867	0.103356657808329	"robust"	0.258348759028575	0.025117474853417	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B gnavus;MGS.458"	-4.32258276413951	0.0917120643328979	"robust"	-5.63925458814022	0.0933211659360893	"robust"	-2.902960568117	0.149503465387517	"variable"	-2.7834389994405	0.147991405950828	"robust"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-83;CAG-83 sp900545585;MGS.881"	0.800324499560204	0.0220931561776213	"variable"	0.870186441596425	0.0252602954671898	"non-sig"	0.768260269060692	0.0290075195293532	"non-sig"	0.0306523631935563	0.0325693556247157	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA1394;UBA1394 sp900066845;MGS.575"	7.39692574330663e-11	3.20578354996205e-10	"non-sig"	1.03018115765185e-08	2.63866745070468e-08	"non-sig"	0.126886077396015	0.0433633272231666	"non-sig"	-0.0339673677819326	0.0459548899437674	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum sp900291975;MGS.815"	-1.20394540933076e-09	2.26908887327141e-09	"non-sig"	-9.10396562426395e-10	2.56686529123231e-09	"non-sig"	-2.64985137206585e-10	1.16637007587297e-09	"non-sig"	-1.94371207774336e-10	8.64203039641814e-10	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_C;Ruminococcus_C sp000980705;MGS.399"	0.866186674151511	0.0538956064086337	"robust"	0.948935770760164	0.0656754949455017	"robust"	0.909674314750456	0.0735403501892854	"variable"	0.0858486469039404	0.10653741577467	"non-sig"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Pauljensenia;Pauljensenia sp000278725;MGS.1440"	-9.47609531439655e-08	1.15565180561127e-07	"non-sig"	-2.97530985392821e-05	3.07053076762066e-05	"non-sig"	-4.9608592436727e-15	2.60225016449145e-15	"non-sig"	2.08078887935987e-06	3.17298580326518e-06	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola coprophilus;MGS.1474"	6.87218467334314e-06	2.62094782625317e-15	"non-sig"	3.59912404505381e-10	3.15156038279448e-15	"non-sig"	-8.1402061618681e-12	2.27352634609058e-15	"non-sig"	-1.65960334768659e-15	1.74867983455223e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q symbiosum;MGS.685"	-1.52024458323921	0.0695491954675344	"robust"	-2.10160512890759	0.084707572727282	"robust"	-1.01923751920196e-05	7.14930315539313e-06	"non-sig"	-0.239166988020013	0.00595724089884731	"variable"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-170;CAG-170 sp900553545;MGS.1330"	2.13800025357297	0.0600892015583882	"robust"	2.29777686745945	0.0786487537572601	"robust"	2.60857344552117	0.0683620433295481	"robust"	0.0128002007617587	0.00478182774106121	"non-sig"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Dielma;Dielma fastidiosa;MGS.177"	1.00886233264144e-14	7.88062200208272e-15	"non-sig"	2.39355728209768e-16	7.0214688407851e-16	"non-sig"	2.81846236146977e-15	9.75052710099639e-15	"non-sig"	0.0143584741060797	0.0442050491061704	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium sp900539945;MGS.1482"	3.26339187662577	0.0606945077064208	"robust"	4.44979933954345	0.160245705926535	"robust"	1.42784258552252	0.0681121025599402	"variable"	2.1156203962077	0.212582161400711	"variable"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalicoccus;Faecalicoccus pleomorphus;MGS.1437"	-3.55447694261392e-08	1.57615407059553e-15	"non-sig"	5.75074779307743e-06	2.44993833879959e-15	"non-sig"	-3.70755063201001e-15	1.36630954681147e-15	"non-sig"	5.40530375887505e-16	2.03476680376294e-15	"non-sig"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Ellagibacter;Ellagibacter isourolithinifaciens;MGS.301"	6.34378832592277e-16	1.7921340104778e-15	"non-sig"	2.18893652026621e-15	3.00495562684351e-15	"non-sig"	-3.70755063200863e-15	1.36630954681147e-15	"non-sig"	8.93521665071218e-16	2.04638320705951e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Pseudoscilispira;Pseudoscilispira sp018369915;MGS.635"	-5.03673330929459e-15	4.07650228178351e-29	"non-sig"	0.542821618138898	0.144291392748088	"variable"	1.1526408330737e-05	5.21765155044085e-06	"non-sig"	-1.28525140727304e-05	1.01943418988048e-05	"non-sig"
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;MGS.1544"	-0.826904044355529	0.20514888043742	"variable"	-0.994360033143292	0.1058427250665	"variable"	-0.590825661983296	0.162306970447387	"variable"	-0.31130099803319	0.052368759837338	"non-sig"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Clostridium_AQ;Clostridium_AQ innocuum;MGS.762"	-1.0192703181912	0.129252260125373	"robust"	-1.72511016440396	0.0627475018023091	"robust"	-0.42236063292411	0.0197410987373606	"non-sig"	-0.97533067954354	0.0898155399468106	"variable"
